cog_id	sample_date	lineage	plot_category
TFCI-2702B00	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DFB	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B4C	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C0D	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D55	2021-01-13	B.1.408	B.1.2 - B.1.600
TFCI-2702B6A	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AE5	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702C2B	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702BF1	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702AC7	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AC8D	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AC8D	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D28	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA80	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA9F	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702DEC	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DA71	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B97	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B97	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B79	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B2E	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702B1F	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702D64	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706216	2021-01-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270320A	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270345F	2021-01-14	B.1.177	B.1.177-like
TFCI-2703264	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270346E	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703291	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27034AA	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703422	2021-01-14	B.1.177	B.1.177-like
TFCI-270643E	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270643E	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703343	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270339E	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703167	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062F8	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DDD2	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27033CB	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703440	2021-01-14	B.1.177	B.1.177-like
TFCI-27032A0	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270348C	2021-01-14	B.1.351	B.1.2 - B.1.600
TFCI-27033BC	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270349B	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703176	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703273	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703282	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270310D	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703219	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27033F8	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270347D	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27031C1	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27031B2	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706313	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB32	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB32	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270312B	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270338F	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706270	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27063E6	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27063E6	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DDC3	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE78	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE78	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE78	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703255	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270313A	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27030E2	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703237	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27033AD	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709486	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709486	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270646B	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270646B	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703246	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27033DA	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27031EF	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703431	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706322	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC6C	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706261	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27032BF	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27031D0	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703413	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27033E9	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703158	2021-01-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27035F2	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062AD	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706489	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706489	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270644D	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270644D	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270363B	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB41	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270360E	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703404	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062DA	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270628F	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27035A7	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703598	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703677	2021-01-15	B.1.408	B.1.2 - B.1.600
TFCI-270364A	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703668	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270354D	2021-01-15	B.1.177	B.1.177-like
TFCI-270362C	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270355C	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27035E3	2021-01-15	B.1.177	B.1.177-like
TFCI-2703589	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270357A	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270356B	2021-01-15	B.1.177	B.1.177-like
TFCI-27035D4	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703659	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706304	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F85	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709EF1	2021-01-15	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709D8B	2021-01-15	B.1.177	B.1.177-like
TFCI-2709EA6	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709D9A	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709EC4	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709DB8	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706252	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706498	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706498	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270976F	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27037B0	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F94	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703871	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709EB5	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27037ED	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270941D	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270361D	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703808	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703835	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703862	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703817	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27035B6	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27037CF	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703826	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27035C5	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709477	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709477	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709DE5	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A018	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709FFE	2021-01-16	B.1.177	B.1.177-like
TFCI-270A009	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709FC1	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709EE2	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709FD0	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709DA9	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709FEF	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709DC7	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27093B6	2021-01-16	B.1.408	B.1.2 - B.1.600
TFCI-270257B	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703792	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053BA	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703880	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703853	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27093E3	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB50	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709FA3	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703747	2021-01-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27037DE	2021-01-17	B.1.177	B.1.177-like
TFCI-270BF29	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF38	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF47	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF83	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF92	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BFCF	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C08F	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C09E	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C0AD	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C0CB	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C0DA	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C0E9	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C104	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C113	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C131	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C140	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C15F	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C17D	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C1B9	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C1C8	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C1D7	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C1E6	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C1F5	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C201	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C210	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C24D	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BEC2	2021-01-17	B.1.177.54	B.1.177-like
TFCI-270BED1	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BEE0	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BEFF	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF0B	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BF74	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BFB0	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BFDE	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BFED	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270BFFC	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C061	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C070	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C0F8	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C18C	2021-01-17	B.1.36.7	B.1.2 - B.1.600
TFCI-270C19B	2021-01-17	B.1.177	B.1.177-like
TFCI-270C1AA	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C22F	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C23E	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C26B	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C27A	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C289	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E00	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E1F	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E2E	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703774	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2703844	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27037FC	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E3D	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024E7	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702599	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024AB	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053AB	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27023AE	2021-01-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27053C9	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022FC	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E79	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E6A	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E5B	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E4C	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E88	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AEB4	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AEB4	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AEB4	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27094C2	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27094C2	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27097C9	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27097E7	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701891	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F58	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27097D8	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270221A	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270249C	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702238	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27025E4	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022CF	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702511	2021-01-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB8D	2021-01-18	B.1.177	B.1.177-like
TFCI-270DB8D	2021-01-18	B.1.177	B.1.177-like
TFCI-2709F67	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702256	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A045	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27025D5	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A054	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DB9C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F1C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709D4F	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F0D	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702362	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709D7C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270253F	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270256C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024F6	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701512	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702344	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705332	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705411	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27016C4	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702502	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270545D	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702283	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27016D3	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702380	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27054C6	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27014CA	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27022B0	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270161F	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270157C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27014E8	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024BA	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27014D9	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2702423	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701521	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27015F4	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27025A8	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27024D8	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27015C7	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270247E	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270154F	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270155E	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270164C	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701688	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701679	2021-01-19	B.1.408	B.1.2 - B.1.600
TFCI-2701503	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27094A4	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27094A4	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709BEB	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709E97	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B67	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F3A	2021-01-19	B.1.36.7	B.1.2 - B.1.600
TFCI-2709F49	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A036	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270165B	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A081	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B76	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A072	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C0A	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709F2B	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701819	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C64	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A063	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705BC1	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709ED3	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701882	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705BD0	2021-01-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701600	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B94	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705BA3	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27018EC	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270173A	2021-01-20	L.3	B.1.1.1 - B.1.1.409
TFCI-2701934	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701873	2021-01-20	B.1.408	B.1.2 - B.1.600
TFCI-27017EF	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270166A	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270159A	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701855	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270156D	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27016A6	2021-01-20	B.1.177	B.1.177-like
TFCI-27015B8	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701776	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701907	2021-01-20	B.1.177	B.1.177-like
TFCI-27015D6	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27016B5	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701925	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701916	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27018A0	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B49	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C37	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C55	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C28	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B58	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E22	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705BB2	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C46	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E31	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705BFE	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705B85	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270158B	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701697	2021-01-20	B.1.177	B.1.177-like
TFCI-27015A9	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701530	2021-01-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270163D	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D9E	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705CFB	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705CDD	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D34	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
